,country,date,year,month,co2
2365,ireland,2017-02-01,2017,2,3719639091.0
2366,ireland,2017-03-01,2017,3,3738342965.0
2367,ireland,2017-04-01,2017,4,3676333445.0
2368,ireland,2017-05-01,2017,5,3331919908.0
2369,ireland,2017-06-01,2017,6,2902459135.0
2370,ireland,2017-07-01,2017,7,2861139600.0
2371,ireland,2017-08-01,2017,8,2805517931.0
2372,ireland,2017-09-01,2017,9,3100058052.0
2373,ireland,2017-10-01,2017,10,3225349318.0
2374,ireland,2017-11-01,2017,11,3802580654.0
2375,ireland,2017-12-01,2017,12,3978995581.0
2376,ireland,2018-01-01,2018,1,3989236350.0
2377,ireland,2018-02-01,2018,2,3690256372.0
2378,ireland,2018-03-01,2018,3,3751027448.0
2379,ireland,2018-04-01,2018,4,3688132100.0
2380,ireland,2018-05-01,2018,5,3308021869.0
2381,ireland,2018-06-01,2018,6,2938860977.0
2382,ireland,2018-07-01,2018,7,2896270464.0
2383,ireland,2018-08-01,2018,8,2854489416.0
2384,ireland,2018-09-01,2018,9,3128687518.0
2385,ireland,2018-10-01,2018,10,3281994560.0
2386,ireland,2018-11-01,2018,11,3828131593.0
2387,ireland,2018-12-01,2018,12,3975589930.0
2388,ireland,2019-01-01,2019,1,3709635296.0
2389,ireland,2019-02-01,2019,2,3467058255.0
2390,ireland,2019-03-01,2019,3,3552480095.0
2391,ireland,2019-04-01,2019,4,3502040315.0
2392,ireland,2019-05-01,2019,5,3137522926.0
2393,ireland,2019-06-01,2019,6,2856271101.0
2394,ireland,2019-07-01,2019,7,2826053542.0
2395,ireland,2019-08-01,2019,8,2797882268.0
2396,ireland,2019-09-01,2019,9,3029362163.0
2397,ireland,2019-10-01,2019,10,3176208299.0
2398,ireland,2019-11-01,2019,11,3643506869.0
2399,ireland,2019-12-01,2019,12,3727629817.0
2400,italy,2000-01-01,2000,1,49277220690.0
2401,italy,2000-02-01,2000,2,45608406950.0
2402,italy,2000-03-01,2000,3,44544032680.0
2403,italy,2000-04-01,2000,4,38098758150.0
2404,italy,2000-05-01,2000,5,33651105430.000004
2405,italy,2000-06-01,2000,6,33955628689.999996
2406,italy,2000-07-01,2000,7,34480655840.0
2407,italy,2000-08-01,2000,8,32458328660.0
2408,italy,2000-09-01,2000,9,35104383900.0
2409,italy,2000-10-01,2000,10,37068057580.0
2410,italy,2000-11-01,2000,11,41193881960.0
2411,italy,2000-12-01,2000,12,44368728370.0
2412,italy,2001-01-01,2001,1,45779361140.0
2413,italy,2001-02-01,2001,2,44317534850.0
2414,italy,2001-03-01,2001,3,41444228450.0
2415,italy,2001-04-01,2001,4,39933518360.0
2416,italy,2001-05-01,2001,5,33960932070.000004
2417,italy,2001-06-01,2001,6,33714349660.0
2418,italy,2001-07-01,2001,7,33909515330.000004
2419,italy,2001-08-01,2001,8,32319622400.0
2420,italy,2001-09-01,2001,9,34194441680.000004
2421,italy,2001-10-01,2001,10,36166874650.0
2422,italy,2001-11-01,2001,11,43904680660.0
2423,italy,2001-12-01,2001,12,50533259940.0
2424,italy,2002-01-01,2002,1,52082681340.0
2425,italy,2002-02-01,2002,2,45100151600.0
2426,italy,2002-03-01,2002,3,44445927090.0
2427,italy,2002-04-01,2002,4,41323899840.0
2428,italy,2002-05-01,2002,5,35139988580.0
2429,italy,2002-06-01,2002,6,35201508880.0
2430,italy,2002-07-01,2002,7,35585573740.0
2431,italy,2002-08-01,2002,8,32562622780.0
2432,italy,2002-09-01,2002,9,35156574110.0
2433,italy,2002-10-01,2002,10,38672340270.0
2434,italy,2002-11-01,2002,11,41325999610.0
2435,italy,2002-12-01,2002,12,45973737140.0
2436,italy,2003-01-01,2003,1,49997226430.0
2437,italy,2003-02-01,2003,2,51519286160.0
2438,italy,2003-03-01,2003,3,47739181070.0
2439,italy,2003-04-01,2003,4,42809141540.0
2440,italy,2003-05-01,2003,5,36407379600.0
2441,italy,2003-06-01,2003,6,36858903510.0
2442,italy,2003-07-01,2003,7,37082804790.0
2443,italy,2003-08-01,2003,8,34446128900.0
2444,italy,2003-09-01,2003,9,36836437270.0
2445,italy,2003-10-01,2003,10,41189543750.0
2446,italy,2003-11-01,2003,11,44362961480.0
2447,italy,2003-12-01,2003,12,49598039230.0
2448,italy,2004-01-01,2004,1,52377750970.0
2449,italy,2004-02-01,2004,2,49823003150.0
2450,italy,2004-03-01,2004,3,50078819770.0
2451,italy,2004-04-01,2004,4,43069474130.0
2452,italy,2004-05-01,2004,5,39212415970.0
2453,italy,2004-06-01,2004,6,37097919270.0
2454,italy,2004-07-01,2004,7,38126267980.0
2455,italy,2004-08-01,2004,8,35766458830.0
2456,italy,2004-09-01,2004,9,38532510220.0
2457,italy,2004-10-01,2004,10,40209480000.0
2458,italy,2004-11-01,2004,11,45780306060.0
2459,italy,2004-12-01,2004,12,49113202300.0
2460,italy,2005-01-01,2005,1,52782668550.0
2461,italy,2005-02-01,2005,2,52082872290.0
2462,italy,2005-03-01,2005,3,49472549670.0
2463,italy,2005-04-01,2005,4,43046916630.0
2464,italy,2005-05-01,2005,5,37486346550.0
2465,italy,2005-06-01,2005,6,37930879030.0
2466,italy,2005-07-01,2005,7,38382438280.0
2467,italy,2005-08-01,2005,8,35459430700.0
2468,italy,2005-09-01,2005,9,38027997830.0
2469,italy,2005-10-01,2005,10,40491896260.0
2470,italy,2005-11-01,2005,11,47699525420.0
2471,italy,2005-12-01,2005,12,54343517920.0
2472,italy,2006-01-01,2006,1,57282648330.0
2473,italy,2006-02-01,2006,2,52571433610.0
2474,italy,2006-03-01,2006,3,52304652830.0
2475,italy,2006-04-01,2006,4,41265491450.0
2476,italy,2006-05-01,2006,5,36706243640.0
2477,italy,2006-06-01,2006,6,37283631720.0
2478,italy,2006-07-01,2006,7,38280597080.0
2479,italy,2006-08-01,2006,8,35168912830.0
2480,italy,2006-09-01,2006,9,37607404870.0
2481,italy,2006-10-01,2006,10,39024845170.0
2482,italy,2006-11-01,2006,11,46854894840.0
2483,italy,2006-12-01,2006,12,50880756150.0
2484,italy,2007-01-01,2007,1,51311313390.0
2485,italy,2007-02-01,2007,2,48245104960.0
2486,italy,2007-03-01,2007,3,49349647780.0
2487,italy,2007-04-01,2007,4,40391732450.0
2488,italy,2007-05-01,2007,5,38122192360.0
2489,italy,2007-06-01,2007,6,37392339290.0
2490,italy,2007-07-01,2007,7,38045879560.0
2491,italy,2007-08-01,2007,8,35563047850.0
2492,italy,2007-09-01,2007,9,37502607310.0
2493,italy,2007-10-01,2007,10,43131962350.0
2494,italy,2007-11-01,2007,11,50866237170.0
2495,italy,2007-12-01,2007,12,55425360330.0
2496,italy,2008-01-01,2008,1,53137959150.0
2497,italy,2008-02-01,2008,2,51897173610.0
2498,italy,2008-03-01,2008,3,49894558950.0
2499,italy,2008-04-01,2008,4,43627441460.0
2500,italy,2008-05-01,2008,5,36099405790.0
2501,italy,2008-06-01,2008,6,36231934610.0
2502,italy,2008-07-01,2008,7,37025836110.0
2503,italy,2008-08-01,2008,8,34810624180.0
2504,italy,2008-09-01,2008,9,37150668110.0
2505,italy,2008-10-01,2008,10,39927494780.0
2506,italy,2008-11-01,2008,11,46428436250.0
2507,italy,2008-12-01,2008,12,52726609690.0
2508,italy,2009-01-01,2009,1,50115111430.0
2509,italy,2009-02-01,2009,2,47030859730.0
2510,italy,2009-03-01,2009,3,44542227020.0
2511,italy,2009-04-01,2009,4,36541076430.0
2512,italy,2009-05-01,2009,5,31597498260.0
2513,italy,2009-06-01,2009,6,31679406510.0
2514,italy,2009-07-01,2009,7,32681343770.0
2515,italy,2009-08-01,2009,8,31737847500.0
2516,italy,2009-09-01,2009,9,33261547300.0
2517,italy,2009-10-01,2009,10,38093230600.0
2518,italy,2009-11-01,2009,11,42547323620.0
2519,italy,2009-12-01,2009,12,48550923310.0
2520,italy,2010-01-01,2010,1,51683851570.0
2521,italy,2010-02-01,2010,2,46625498810.0
2522,italy,2010-03-01,2010,3,46348981700.0
2523,italy,2010-04-01,2010,4,38259723780.0
2524,italy,2010-05-01,2010,5,32735968220.0
2525,italy,2010-06-01,2010,6,32297427850.0
2526,italy,2010-07-01,2010,7,34252329070.0
2527,italy,2010-08-01,2010,8,31850465100.0
2528,italy,2010-09-01,2010,9,33453390870.000004
2529,italy,2010-10-01,2010,10,38318927200.0
2530,italy,2010-11-01,2010,11,42134280740.0
2531,italy,2010-12-01,2010,12,50626210200.0
2532,italy,2011-01-01,2011,1,48906841960.0
2533,italy,2011-02-01,2011,2,45260781480.0
2534,italy,2011-03-01,2011,3,45166256780.0
2535,italy,2011-04-01,2011,4,35810146190.0
2536,italy,2011-05-01,2011,5,33038554920.000004
2537,italy,2011-06-01,2011,6,31930070040.0
2538,italy,2011-07-01,2011,7,33251574900.0
2539,italy,2011-08-01,2011,8,31578273300.0
2540,italy,2011-09-01,2011,9,33878772109.999996
2541,italy,2011-10-01,2011,10,36432226490.0
2542,italy,2011-11-01,2011,11,41520710080.0
2543,italy,2011-12-01,2011,12,45178199280.0
2544,italy,2012-01-01,2012,1,48161694220.0
2545,italy,2012-02-01,2012,2,51179483420.0
2546,italy,2012-03-01,2012,3,40274049000.0
2547,italy,2012-04-01,2012,4,36403066960.0
2548,italy,2012-05-01,2012,5,30600572740.0
2549,italy,2012-06-01,2012,6,31103839320.0
2550,italy,2012-07-01,2012,7,32657253210.0
2551,italy,2012-08-01,2012,8,31335461230.0
2552,italy,2012-09-01,2012,9,31695893230.0
2553,italy,2012-10-01,2012,10,32854271269.999996
2554,italy,2012-11-01,2012,11,37069991390.0
2555,italy,2012-12-01,2012,12,46032668480.0
2556,italy,2013-01-01,2013,1,45686534420.0
2557,italy,2013-02-01,2013,2,44629325440.0
2558,italy,2013-03-01,2013,3,42123857500.0
2559,italy,2013-04-01,2013,4,33048105030.0
2560,italy,2013-05-01,2013,5,28716636850.0
2561,italy,2013-06-01,2013,6,27798380340.0
2562,italy,2013-07-01,2013,7,29507406430.0
2563,italy,2013-08-01,2013,8,28175634020.0
2564,italy,2013-09-01,2013,9,29613382260.0
2565,italy,2013-10-01,2013,10,30614359500.0
2566,italy,2013-11-01,2013,11,37456886840.0
2567,italy,2013-12-01,2013,12,43108556180.0
2568,italy,2014-01-01,2014,1,42175451580.0
2569,italy,2014-02-01,2014,2,38266805680.0
2570,italy,2014-03-01,2014,3,39133049790.0
2571,italy,2014-04-01,2014,4,32742083850.0
2572,italy,2014-05-01,2014,5,28411492540.0
2573,italy,2014-06-01,2014,6,27445944830.0
2574,italy,2014-07-01,2014,7,27647156070.0
2575,italy,2014-08-01,2014,8,26572474740.0
2576,italy,2014-09-01,2014,9,28600002190.0
2577,italy,2014-10-01,2014,10,30602055020.0
2578,italy,2014-11-01,2014,11,35168987280.0
2579,italy,2014-12-01,2014,12,42539253580.0
2580,italy,2015-01-01,2015,1,42647315800.0
2581,italy,2015-02-01,2015,2,41366297930.0
2582,italy,2015-03-01,2015,3,39338080890.0
2583,italy,2015-04-01,2015,4,32975006470.0
2584,italy,2015-05-01,2015,5,27836934810.0
2585,italy,2015-06-01,2015,6,27931553830.0
2586,italy,2015-07-01,2015,7,30857385100.0
2587,italy,2015-08-01,2015,8,28172458110.0
2588,italy,2015-09-01,2015,9,29462278030.0
2589,italy,2015-10-01,2015,10,31910777140.0
2590,italy,2015-11-01,2015,11,36831676500.0
2591,italy,2015-12-01,2015,12,42414628510.0
2592,italy,2016-01-01,2016,1,42880585960.0
2593,italy,2016-02-01,2016,2,37754245420.0
2594,italy,2016-03-01,2016,3,39028810150.0
2595,italy,2016-04-01,2016,4,30777089570.0
2596,italy,2016-05-01,2016,5,28116260170.0
2597,italy,2016-06-01,2016,6,26926571550.0
2598,italy,2016-07-01,2016,7,28551899900.0
2599,italy,2016-08-01,2016,8,26804101580.0
2600,italy,2016-09-01,2016,9,29554080350.0
2601,italy,2016-10-01,2016,10,33261067060.0
2602,italy,2016-11-01,2016,11,38532354550.0
2603,italy,2016-12-01,2016,12,44529356980.0
2604,italy,2017-01-01,2017,1,48107961140.0
2605,italy,2017-02-01,2017,2,38330921530.0
2606,italy,2017-03-01,2017,3,35794976430.0
2607,italy,2017-04-01,2017,4,32005795610.0
2608,italy,2017-05-01,2017,5,27111507650.0
2609,italy,2017-06-01,2017,6,27448006450.0
2610,italy,2017-07-01,2017,7,28041825230.0
2611,italy,2017-08-01,2017,8,26663710760.0
2612,italy,2017-09-01,2017,9,27012904660.0
2613,italy,2017-10-01,2017,10,30869901400.0
2614,italy,2017-11-01,2017,11,39462271190.0
2615,italy,2017-12-01,2017,12,44314809880.0
2616,italy,2018-01-01,2018,1,47005548530.0
2617,italy,2018-02-01,2018,2,37568568400.0
2618,italy,2018-03-01,2018,3,35192937840.0
2619,italy,2018-04-01,2018,4,31596158190.0
2620,italy,2018-05-01,2018,5,26830936380.0
2621,italy,2018-06-01,2018,6,27117454570.0
2622,italy,2018-07-01,2018,7,27629692860.0
2623,italy,2018-08-01,2018,8,26340715060.0
2624,italy,2018-09-01,2018,9,26697246060.0
2625,italy,2018-10-01,2018,10,30368757530.0
2626,italy,2018-11-01,2018,11,38750438810.0
2627,italy,2018-12-01,2018,12,43386672500.0
2628,italy,2019-01-01,2019,1,45866461730.0
2629,italy,2019-02-01,2019,2,36651578250.0
2630,italy,2019-03-01,2019,3,33714260889.999996
2631,italy,2019-04-01,2019,4,30708410300.0
2632,italy,2019-05-01,2019,5,26436034980.0
2633,italy,2019-06-01,2019,6,27455816900.0
2634,italy,2019-07-01,2019,7,27580466160.0
2635,italy,2019-08-01,2019,8,26584871340.0
2636,italy,2019-09-01,2019,9,26745927080.0
2637,italy,2019-10-01,2019,10,30090516110.0
2638,italy,2019-11-01,2019,11,37468719710.0
2639,italy,2019-12-01,2019,12,41941077290.0
2640,lithuania,2000-01-01,2000,1,1559264754.0
2641,lithuania,2000-02-01,2000,2,1470131596.0
2642,lithuania,2000-03-01,2000,3,1437988322.0
2643,lithuania,2000-04-01,2000,4,1170322257.0
2644,lithuania,2000-05-01,2000,5,1083703793.0
2645,lithuania,2000-06-01,2000,6,988539894.5
2646,lithuania,2000-07-01,2000,7,951717436.4
2647,lithuania,2000-08-01,2000,8,927696435.2
2648,lithuania,2000-09-01,2000,9,1155639500.0
2649,lithuania,2000-10-01,2000,10,1264490718.0
2650,lithuania,2000-11-01,2000,11,1413457993.0
2651,lithuania,2000-12-01,2000,12,1565426623.0
2652,lithuania,2001-01-01,2001,1,1606808546.0
2653,lithuania,2001-02-01,2001,2,1559455094.0
2654,lithuania,2001-03-01,2001,3,1556811737.0
2655,lithuania,2001-04-01,2001,4,1303088284.0
2656,lithuania,2001-05-01,2001,5,1129516878.0
2657,lithuania,2001-06-01,2001,6,1048869134.0
2658,lithuania,2001-07-01,2001,7,926561254.4000001
2659,lithuania,2001-08-01,2001,8,990016679.9
2660,lithuania,2001-09-01,2001,9,1168611449.0
2661,lithuania,2001-10-01,2001,10,1354964495.0
2662,lithuania,2001-11-01,2001,11,1542813866.0
2663,lithuania,2001-12-01,2001,12,1719869808.0
2664,lithuania,2002-01-01,2002,1,1626632542.0
2665,lithuania,2002-02-01,2002,2,1475151224.0
2666,lithuania,2002-03-01,2002,3,1489925170.0
2667,lithuania,2002-04-01,2002,4,1324997966.0
2668,lithuania,2002-05-01,2002,5,1120727613.0
2669,lithuania,2002-06-01,2002,6,1087421166.0
2670,lithuania,2002-07-01,2002,7,1064493549.9999999
2671,lithuania,2002-08-01,2002,8,1057871476.9999999
2672,lithuania,2002-09-01,2002,9,1164174595.0
2673,lithuania,2002-10-01,2002,10,1509801963.0
2674,lithuania,2002-11-01,2002,11,1549362723.0
2675,lithuania,2002-12-01,2002,12,1798024751.0
2676,lithuania,2003-01-01,2003,1,1793220724.0
2677,lithuania,2003-02-01,2003,2,1704991954.0
2678,lithuania,2003-03-01,2003,3,1555834648.0
2679,lithuania,2003-04-01,2003,4,1388792753.0
2680,lithuania,2003-05-01,2003,5,1148569219.0
2681,lithuania,2003-06-01,2003,6,1059403039.9999999
2682,lithuania,2003-07-01,2003,7,1031002983.0000001
2683,lithuania,2003-08-01,2003,8,1034396148.9999999
2684,lithuania,2003-09-01,2003,9,1150253646.0
2685,lithuania,2003-10-01,2003,10,1505674180.0
2686,lithuania,2003-11-01,2003,11,1503802775.0
2687,lithuania,2003-12-01,2003,12,1552562699.0
2688,lithuania,2004-01-01,2004,1,1835491397.0
2689,lithuania,2004-02-01,2004,2,1625861470.0
2690,lithuania,2004-03-01,2004,3,1582864189.0
2691,lithuania,2004-04-01,2004,4,1449573061.0
2692,lithuania,2004-05-01,2004,5,1315041071.0
2693,lithuania,2004-06-01,2004,6,1190448202.0
2694,lithuania,2004-07-01,2004,7,1116755313.0
2695,lithuania,2004-08-01,2004,8,1102129422.0
2696,lithuania,2004-09-01,2004,9,1256899181.0
2697,lithuania,2004-10-01,2004,10,1478594687.0
2698,lithuania,2004-11-01,2004,11,1628913587.0
2699,lithuania,2004-12-01,2004,12,1632716104.0
2700,lithuania,2005-01-01,2005,1,1815495138.0
2701,lithuania,2005-02-01,2005,2,1862551004.0
2702,lithuania,2005-03-01,2005,3,1885872341.0
2703,lithuania,2005-04-01,2005,4,1501882888.0
2704,lithuania,2005-05-01,2005,5,1332591527.0
2705,lithuania,2005-06-01,2005,6,1206565801.0
2706,lithuania,2005-07-01,2005,7,1155293208.0
2707,lithuania,2005-08-01,2005,8,1146217366.0
2708,lithuania,2005-09-01,2005,9,1238525678.0
2709,lithuania,2005-10-01,2005,10,1554506296.0
2710,lithuania,2005-11-01,2005,11,1673917891.0
2711,lithuania,2005-12-01,2005,12,1802478792.0
2712,lithuania,2006-01-01,2006,1,1977086811.0
2713,lithuania,2006-02-01,2006,2,1864690725.0
2714,lithuania,2006-03-01,2006,3,1888735604.0
2715,lithuania,2006-04-01,2006,4,1590750246.0
2716,lithuania,2006-05-01,2006,5,1426940228.0
2717,lithuania,2006-06-01,2006,6,1283496218.0
2718,lithuania,2006-07-01,2006,7,1205694992.0
2719,lithuania,2006-08-01,2006,8,1165081291.0
2720,lithuania,2006-09-01,2006,9,1274783649.0
2721,lithuania,2006-10-01,2006,10,1539492006.0
2722,lithuania,2006-11-01,2006,11,1643718846.0
2723,lithuania,2006-12-01,2006,12,1616324113.0
2724,lithuania,2007-01-01,2007,1,1949433708.0
2725,lithuania,2007-02-01,2007,2,2099417640.0000002
2726,lithuania,2007-03-01,2007,3,1820125581.0
2727,lithuania,2007-04-01,2007,4,1709055345.0
2728,lithuania,2007-05-01,2007,5,1494430837.0
2729,lithuania,2007-06-01,2007,6,1347546128.0
2730,lithuania,2007-07-01,2007,7,1311449703.0
2731,lithuania,2007-08-01,2007,8,1294090209.0
2732,lithuania,2007-09-01,2007,9,1464331209.0
2733,lithuania,2007-10-01,2007,10,1768011659.0
2734,lithuania,2007-11-01,2007,11,1932589407.0
2735,lithuania,2007-12-01,2007,12,1900353651.0
2736,lithuania,2008-01-01,2008,1,2072201220.9999998
2737,lithuania,2008-02-01,2008,2,1946783557.0
2738,lithuania,2008-03-01,2008,3,1956161983.0
2739,lithuania,2008-04-01,2008,4,1706161333.0
2740,lithuania,2008-05-01,2008,5,1519636808.0
2741,lithuania,2008-06-01,2008,6,1371111894.0
2742,lithuania,2008-07-01,2008,7,1328899956.0
2743,lithuania,2008-08-01,2008,8,1339116104.0
2744,lithuania,2008-09-01,2008,9,1554993870.0
2745,lithuania,2008-10-01,2008,10,1786386510.0
2746,lithuania,2008-11-01,2008,11,1922647656.0
2747,lithuania,2008-12-01,2008,12,1987490770.0
2748,lithuania,2009-01-01,2009,1,1894597126.0
2749,lithuania,2009-02-01,2009,2,1811930562.0
2750,lithuania,2009-03-01,2009,3,1760903696.0
2751,lithuania,2009-04-01,2009,4,1438698108.0
2752,lithuania,2009-05-01,2009,5,1283851377.0
2753,lithuania,2009-06-01,2009,6,1182402255.0
2754,lithuania,2009-07-01,2009,7,1125417614.0
2755,lithuania,2009-08-01,2009,8,1162340267.0
2756,lithuania,2009-09-01,2009,9,1290280291.0
2757,lithuania,2009-10-01,2009,10,1683248676.0
2758,lithuania,2009-11-01,2009,11,1637234983.0
2759,lithuania,2009-12-01,2009,12,1883583612.0
2760,lithuania,2010-01-01,2010,1,2037359664.0
2761,lithuania,2010-02-01,2010,2,1786044499.0
2762,lithuania,2010-03-01,2010,3,1773303624.0
2763,lithuania,2010-04-01,2010,4,1542367287.0
2764,lithuania,2010-05-01,2010,5,1358044913.0
2765,lithuania,2010-06-01,2010,6,1232796160.0
2766,lithuania,2010-07-01,2010,7,1188463131.0
2767,lithuania,2010-08-01,2010,8,1165833631.0
2768,lithuania,2010-09-01,2010,9,1351357308.0
2769,lithuania,2010-10-01,2010,10,1689651239.0
2770,lithuania,2010-11-01,2010,11,1718433671.0
2771,lithuania,2010-12-01,2010,12,1995562976.0
2772,lithuania,2011-01-01,2011,1,1989439751.0
2773,lithuania,2011-02-01,2011,2,2056073696.9999998
2774,lithuania,2011-03-01,2011,3,1978724793.0
2775,lithuania,2011-04-01,2011,4,1616059851.0
2776,lithuania,2011-05-01,2011,5,1373292532.0
2777,lithuania,2011-06-01,2011,6,1161722165.0
2778,lithuania,2011-07-01,2011,7,1185939733.0
2779,lithuania,2011-08-01,2011,8,1179060587.0
2780,lithuania,2011-09-01,2011,9,1308151418.0
2781,lithuania,2011-10-01,2011,10,1651897061.0
2782,lithuania,2011-11-01,2011,11,1746222134.0
2783,lithuania,2011-12-01,2011,12,1761913962.0
2784,lithuania,2012-01-01,2012,1,1881144536.0
2785,lithuania,2012-02-01,2012,2,1992048399.0
2786,lithuania,2012-03-01,2012,3,1912880100.0
2787,lithuania,2012-04-01,2012,4,1674864739.0
2788,lithuania,2012-05-01,2012,5,1495285261.0
2789,lithuania,2012-06-01,2012,6,1382733057.0
2790,lithuania,2012-07-01,2012,7,1314023339.0
2791,lithuania,2012-08-01,2012,8,1253986893.0
2792,lithuania,2012-09-01,2012,9,1433504290.0
2793,lithuania,2012-10-01,2012,10,1770112299.0
2794,lithuania,2012-11-01,2012,11,1785744774.0
2795,lithuania,2012-12-01,2012,12,1985709460.0
2796,lithuania,2013-01-01,2013,1,1997570150.0
2797,lithuania,2013-02-01,2013,2,1755527322.0
2798,lithuania,2013-03-01,2013,3,2015790540.0
2799,lithuania,2013-04-01,2013,4,1672762984.0
2800,lithuania,2013-05-01,2013,5,1319279009.0
2801,lithuania,2013-06-01,2013,6,1266407042.0
2802,lithuania,2013-07-01,2013,7,1207644985.0
2803,lithuania,2013-08-01,2013,8,1186879568.0
2804,lithuania,2013-09-01,2013,9,1403687796.0
2805,lithuania,2013-10-01,2013,10,1661467552.0
2806,lithuania,2013-11-01,2013,11,1710329717.0
2807,lithuania,2013-12-01,2013,12,1727042971.0
2808,lithuania,2014-01-01,2014,1,1942323079.0
2809,lithuania,2014-02-01,2014,2,1750994829.0
2810,lithuania,2014-03-01,2014,3,1765961291.0
2811,lithuania,2014-04-01,2014,4,1614243989.0
2812,lithuania,2014-05-01,2014,5,1439897028.0
2813,lithuania,2014-06-01,2014,6,1321347528.0
2814,lithuania,2014-07-01,2014,7,1232123717.0
2815,lithuania,2014-08-01,2014,8,1238462981.0
2816,lithuania,2014-09-01,2014,9,1418408320.0
2817,lithuania,2014-10-01,2014,10,1771271205.0
2818,lithuania,2014-11-01,2014,11,1814533850.0
2819,lithuania,2014-12-01,2014,12,1856596636.0
2820,lithuania,2015-01-01,2015,1,1894151477.0
2821,lithuania,2015-02-01,2015,2,1859469568.0
2822,lithuania,2015-03-01,2015,3,1893242800.0
2823,lithuania,2015-04-01,2015,4,1763340188.0
2824,lithuania,2015-05-01,2015,5,1555789626.0
2825,lithuania,2015-06-01,2015,6,1379261358.0
2826,lithuania,2015-07-01,2015,7,1319676882.0
2827,lithuania,2015-08-01,2015,8,1339965922.0
2828,lithuania,2015-09-01,2015,9,1526871951.0
2829,lithuania,2015-10-01,2015,10,1892237501.0
2830,lithuania,2015-11-01,2015,11,1865912560.0
2831,lithuania,2015-12-01,2015,12,1917532731.0
2832,lithuania,2016-01-01,2016,1,2099871375.0000002
2833,lithuania,2016-02-01,2016,2,1724795136.0
2834,lithuania,2016-03-01,2016,3,1808290310.0
2835,lithuania,2016-04-01,2016,4,1649611687.0
2836,lithuania,2016-05-01,2016,5,1411895811.0
2837,lithuania,2016-06-01,2016,6,1417755280.0
2838,lithuania,2016-07-01,2016,7,1276112776.0
2839,lithuania,2016-08-01,2016,8,1226857201.0
2840,lithuania,2016-09-01,2016,9,1532534696.0
2841,lithuania,2016-10-01,2016,10,1782990856.0
2842,lithuania,2016-11-01,2016,11,2124742139.9999998
2843,lithuania,2016-12-01,2016,12,1906739652.0
2844,lithuania,2017-01-01,2017,1,1989137107.0
2845,lithuania,2017-02-01,2017,2,1914849403.0
2846,lithuania,2017-03-01,2017,3,1922571101.0
2847,lithuania,2017-04-01,2017,4,1845209143.0
2848,lithuania,2017-05-01,2017,5,1585907390.0
2849,lithuania,2017-06-01,2017,6,1440192544.0
2850,lithuania,2017-07-01,2017,7,1382812723.0
2851,lithuania,2017-08-01,2017,8,1386993482.0
2852,lithuania,2017-09-01,2017,9,1561742407.0
2853,lithuania,2017-10-01,2017,10,1866773578.0
2854,lithuania,2017-11-01,2017,11,1907851029.0
2855,lithuania,2017-12-01,2017,12,1967823601.0
2856,lithuania,2018-01-01,2018,1,1979583223.0
2857,lithuania,2018-02-01,2018,2,1897409226.0
2858,lithuania,2018-03-01,2018,3,1923711994.0
2859,lithuania,2018-04-01,2018,4,1845579172.0
2860,lithuania,2018-05-01,2018,5,1651692425.0
2861,lithuania,2018-06-01,2018,6,1458471581.0
2862,lithuania,2018-07-01,2018,7,1368221674.0
2863,lithuania,2018-08-01,2018,8,1387194184.0
2864,lithuania,2018-09-01,2018,9,1557699628.0
2865,lithuania,2018-10-01,2018,10,1852420393.0
2866,lithuania,2018-11-01,2018,11,1900676755.0
2867,lithuania,2018-12-01,2018,12,1966787677.0
2868,lithuania,2019-01-01,2019,1,2029110926.0
2869,lithuania,2019-02-01,2019,2,1934384309.0
2870,lithuania,2019-03-01,2019,3,1918038565.0
2871,lithuania,2019-04-01,2019,4,1880821355.0
2872,lithuania,2019-05-01,2019,5,1719696488.0
2873,lithuania,2019-06-01,2019,6,1422688965.0
2874,lithuania,2019-07-01,2019,7,1401462343.0
2875,lithuania,2019-08-01,2019,8,1399120864.0
2876,lithuania,2019-09-01,2019,9,1689799864.0
2877,lithuania,2019-10-01,2019,10,1879629308.0
2878,lithuania,2019-11-01,2019,11,1947580179.0
2879,lithuania,2019-12-01,2019,12,1931055277.0
2880,netherlands,2000-01-01,2000,1,18798186460.0
2881,netherlands,2000-02-01,2000,2,17515732510.0
2882,netherlands,2000-03-01,2000,3,17690690390.0
2883,netherlands,2000-04-01,2000,4,15644127650.0
2884,netherlands,2000-05-01,2000,5,13136858200.0
2885,netherlands,2000-06-01,2000,6,12570750940.0
2886,netherlands,2000-07-01,2000,7,12844267800.0
2887,netherlands,2000-08-01,2000,8,12525410780.0
2888,netherlands,2000-09-01,2000,9,12508338140.0
2889,netherlands,2000-10-01,2000,10,14764337070.0
2890,netherlands,2000-11-01,2000,11,16335280280.0
2891,netherlands,2000-12-01,2000,12,17444831770.0
2892,netherlands,2001-01-01,2001,1,19417749320.0
2893,netherlands,2001-02-01,2001,2,17852972780.0
2894,netherlands,2001-03-01,2001,3,18500664030.0
2895,netherlands,2001-04-01,2001,4,16507835319.999998
2896,netherlands,2001-05-01,2001,5,13494434110.0
2897,netherlands,2001-06-01,2001,6,12872566980.0
2898,netherlands,2001-07-01,2001,7,13180399900.0
2899,netherlands,2001-08-01,2001,8,12870379670.0
2900,netherlands,2001-09-01,2001,9,13265415470.0
