,country,date,pop_monthly
2688,slovakia,2004-01-01,5380700.0
2689,slovakia,2004-02-01,5381033.333333333
2690,slovakia,2004-03-01,5381366.666666667
2691,slovakia,2004-04-01,5381700.0
2692,slovakia,2004-05-01,5382100.0
2693,slovakia,2004-06-01,5382500.0
2694,slovakia,2004-07-01,5382900.0
2695,slovakia,2004-08-01,5383160.0
2696,slovakia,2004-09-01,5383420.0
2697,slovakia,2004-10-01,5383680.0
2698,slovakia,2004-11-01,5383940.0
2699,slovakia,2004-12-01,5384200.0
2700,slovakia,2005-01-01,5385500.0
2701,slovakia,2005-02-01,5385866.666666667
2702,slovakia,2005-03-01,5386233.333333333
2703,slovakia,2005-04-01,5386600.0
2704,slovakia,2005-05-01,5386966.666666667
2705,slovakia,2005-06-01,5387333.333333333
2706,slovakia,2005-07-01,5387700.0
2707,slovakia,2005-08-01,5387880.0
2708,slovakia,2005-09-01,5388060.0
2709,slovakia,2005-10-01,5388240.0
2710,slovakia,2005-11-01,5388420.0
2711,slovakia,2005-12-01,5388600.0
2712,slovakia,2006-01-01,5389400.0
2713,slovakia,2006-02-01,5389700.0
2714,slovakia,2006-03-01,5390000.0
2715,slovakia,2006-04-01,5390300.0
2716,slovakia,2006-05-01,5390633.333333333
2717,slovakia,2006-06-01,5390966.666666667
2718,slovakia,2006-07-01,5391300.0
2719,slovakia,2006-08-01,5391560.0
2720,slovakia,2006-09-01,5391820.0
2721,slovakia,2006-10-01,5392080.0
2722,slovakia,2006-11-01,5392340.0
2723,slovakia,2006-12-01,5392600.0
2724,slovakia,2007-01-01,5394000.0
2725,slovakia,2007-02-01,5394533.333333333
2726,slovakia,2007-03-01,5395066.666666667
2727,slovakia,2007-04-01,5395600.0
2728,slovakia,2007-05-01,5396200.0
2729,slovakia,2007-06-01,5396800.0
2730,slovakia,2007-07-01,5397400.0
2731,slovakia,2007-08-01,5397780.0
2732,slovakia,2007-09-01,5398160.0
2733,slovakia,2007-10-01,5398540.0
2734,slovakia,2007-11-01,5398920.0
2735,slovakia,2007-12-01,5399300.0
2736,slovakia,2008-01-01,5401800.0
2737,slovakia,2008-02-01,5402633.333333333
2738,slovakia,2008-03-01,5403466.666666667
2739,slovakia,2008-04-01,5404300.0
2740,slovakia,2008-05-01,5405266.666666667
2741,slovakia,2008-06-01,5406233.333333333
2742,slovakia,2008-07-01,5407200.0
2743,slovakia,2008-08-01,5407780.0
2744,slovakia,2008-09-01,5408360.0
2745,slovakia,2008-10-01,5408940.0
2746,slovakia,2008-11-01,5409520.0
2747,slovakia,2008-12-01,5410100.0
2748,slovakia,2009-01-01,5413000.0
2749,slovakia,2009-02-01,5414033.333333333
2750,slovakia,2009-03-01,5415066.666666667
2751,slovakia,2009-04-01,5416100.0
2752,slovakia,2009-05-01,5417166.666666667
2753,slovakia,2009-06-01,5418233.333333333
2754,slovakia,2009-07-01,5419300.0
2755,slovakia,2009-08-01,5419960.0
2756,slovakia,2009-09-01,5420620.0
2757,slovakia,2009-10-01,5421280.0
2758,slovakia,2009-11-01,5421940.0
2759,slovakia,2009-12-01,5422600.0
2760,slovakia,2010-01-01,5425900.0
2761,slovakia,2010-02-01,5426866.666666667
2762,slovakia,2010-03-01,5427833.333333333
2763,slovakia,2010-04-01,5428800.0
2764,slovakia,2010-05-01,5429666.666666667
2765,slovakia,2010-06-01,5430533.333333333
2766,slovakia,2010-07-01,5431400.0
2767,slovakia,2010-08-01,5431880.0
2768,slovakia,2010-09-01,5432360.0
2769,slovakia,2010-10-01,5432840.0
2770,slovakia,2010-11-01,5433320.0
2771,slovakia,2010-12-01,5433800.0
2772,slovakia,2011-01-01,5393900.0
2773,slovakia,2011-02-01,5394866.666666667
2774,slovakia,2011-03-01,5395833.333333333
2775,slovakia,2011-04-01,5396800.0
2776,slovakia,2011-05-01,5397766.666666667
2777,slovakia,2011-06-01,5398733.333333333
2778,slovakia,2011-07-01,5399700.0
2779,slovakia,2011-08-01,5400160.0
2780,slovakia,2011-09-01,5400620.0
2781,slovakia,2011-10-01,5401080.0
2782,slovakia,2011-11-01,5401540.0
2783,slovakia,2011-12-01,5402000.0
2784,slovakia,2012-01-01,5404100.0
2785,slovakia,2012-02-01,5404566.666666667
2786,slovakia,2012-03-01,5405033.333333333
2787,slovakia,2012-04-01,5405500.0
2788,slovakia,2012-05-01,5405933.333333333
2789,slovakia,2012-06-01,5406366.666666667
2790,slovakia,2012-07-01,5406800.0
2791,slovakia,2012-08-01,5407140.0
2792,slovakia,2012-09-01,5407480.0
2793,slovakia,2012-10-01,5407820.0
2794,slovakia,2012-11-01,5408160.0
2795,slovakia,2012-12-01,5408500.0
2796,slovakia,2013-01-01,5410400.0
2797,slovakia,2013-02-01,5411000.0
2798,slovakia,2013-03-01,5411600.0
2799,slovakia,2013-04-01,5412200.0
2800,slovakia,2013-05-01,5412733.333333333
2801,slovakia,2013-06-01,5413266.666666667
2802,slovakia,2013-07-01,5413800.0
2803,slovakia,2013-08-01,5414160.0
2804,slovakia,2013-09-01,5414520.0
2805,slovakia,2013-10-01,5414880.0
2806,slovakia,2013-11-01,5415240.0
2807,slovakia,2013-12-01,5415600.0
2808,slovakia,2014-01-01,5416600.0
2809,slovakia,2014-02-01,5417166.666666667
2810,slovakia,2014-03-01,5417733.333333333
2811,slovakia,2014-04-01,5418300.0
2812,slovakia,2014-05-01,5418600.0
2813,slovakia,2014-06-01,5418900.0
2814,slovakia,2014-07-01,5419200.0
2815,slovakia,2014-08-01,5419400.0
2816,slovakia,2014-09-01,5419600.0
2817,slovakia,2014-10-01,5419800.0
2818,slovakia,2014-11-01,5420000.0
2819,slovakia,2014-12-01,5420200.0
2820,slovakia,2015-01-01,5420700.0
2821,slovakia,2015-02-01,5420933.333333333
2822,slovakia,2015-03-01,5421166.666666667
2823,slovakia,2015-04-01,5421400.0
2824,slovakia,2015-05-01,5421833.333333333
2825,slovakia,2015-06-01,5422266.666666667
2826,slovakia,2015-07-01,5422700.0
2827,slovakia,2015-08-01,5423060.0
2828,slovakia,2015-09-01,5423420.0
2829,slovakia,2015-10-01,5423780.0
2830,slovakia,2015-11-01,5424140.0
2831,slovakia,2015-12-01,5424500.0
2832,slovakia,2016-01-01,5427300.0
2833,slovakia,2016-02-01,5428133.333333333
2834,slovakia,2016-03-01,5428966.666666667
2835,slovakia,2016-04-01,5429800.0
2836,slovakia,2016-05-01,5430500.0
2837,slovakia,2016-06-01,5431200.0
2838,slovakia,2016-07-01,5431900.0
2839,slovakia,2016-08-01,5432380.0
2840,slovakia,2016-09-01,5432860.0
2841,slovakia,2016-10-01,5433340.0
2842,slovakia,2016-11-01,5433820.0
2843,slovakia,2016-12-01,5434300.0
2844,slovakia,2017-01-01,5435300.0
2845,slovakia,2017-02-01,5436033.333333333
2846,slovakia,2017-03-01,5436766.666666667
2847,slovakia,2017-04-01,5437500.0
2848,slovakia,2017-05-01,5438133.333333333
2849,slovakia,2017-06-01,5438766.666666667
2850,slovakia,2017-07-01,5439400.0
2851,slovakia,2017-08-01,5439780.0
2852,slovakia,2017-09-01,5440160.0
2853,slovakia,2017-10-01,5440540.0
2854,slovakia,2017-11-01,5440920.0
2855,slovakia,2017-12-01,5441300.0
2856,slovakia,2018-01-01,5443400.0
2857,slovakia,2018-02-01,5443966.666666667
2858,slovakia,2018-03-01,5444533.333333333
2859,slovakia,2018-04-01,5445100.0
2860,slovakia,2018-05-01,5445700.0
2861,slovakia,2018-06-01,5446300.0
2862,slovakia,2018-07-01,5446900.0
2863,slovakia,2018-08-01,5447240.0
2864,slovakia,2018-09-01,5447580.0
2865,slovakia,2018-10-01,5447920.0
2866,slovakia,2018-11-01,5448260.0
2867,slovakia,2018-12-01,5448600.0
2868,slovakia,2019-01-01,5450300.0
2869,slovakia,2019-02-01,5450900.0
2870,slovakia,2019-03-01,5451500.0
2871,slovakia,2019-04-01,5452100.0
2872,slovakia,2019-05-01,5452800.0
2873,slovakia,2019-06-01,5453500.0
2874,slovakia,2019-07-01,5454200.0
2875,slovakia,2019-08-01,5454640.0
2876,slovakia,2019-09-01,5455080.0
2877,slovakia,2019-10-01,5455520.0
2878,slovakia,2019-11-01,5455960.0
2879,slovakia,2019-12-01,5456400.0
2880,spain,2000-01-01,40478600.0
2881,spain,2000-02-01,40494533.333333336
2882,spain,2000-03-01,40510466.666666664
2883,spain,2000-04-01,40526400.0
2884,spain,2000-05-01,40544133.333333336
2885,spain,2000-06-01,40561866.666666664
2886,spain,2000-07-01,40579600.0
2887,spain,2000-08-01,40590280.0
2888,spain,2000-09-01,40600960.0
2889,spain,2000-10-01,40611640.0
2890,spain,2000-11-01,40622320.0
2891,spain,2000-12-01,40633000.0
2892,spain,2001-01-01,40674000.0
2893,spain,2001-02-01,40689500.0
2894,spain,2001-03-01,40705000.0
2895,spain,2001-04-01,40720500.0
2896,spain,2001-05-01,40738833.333333336
2897,spain,2001-06-01,40757166.666666664
2898,spain,2001-07-01,40775500.0
2899,spain,2001-08-01,40799220.0
2900,spain,2001-09-01,40822940.0
2901,spain,2001-10-01,40846660.0
2902,spain,2001-11-01,40870380.0
2903,spain,2001-12-01,40894100.0
2904,spain,2002-01-01,41120800.0
2905,spain,2002-02-01,41186966.666666664
2906,spain,2002-03-01,41253133.333333336
2907,spain,2002-04-01,41319300.0
2908,spain,2002-05-01,41385133.333333336
2909,spain,2002-06-01,41450966.666666664
2910,spain,2002-07-01,41516800.0
2911,spain,2002-08-01,41560860.0
2912,spain,2002-09-01,41604920.0
2913,spain,2002-10-01,41648980.0
2914,spain,2002-11-01,41693040.0
2915,spain,2002-12-01,41737100.0
2916,spain,2003-01-01,41922300.0
2917,spain,2003-02-01,41985833.333333336
2918,spain,2003-03-01,42049366.666666664
2919,spain,2003-04-01,42112900.0
2920,spain,2003-05-01,42170466.666666664
2921,spain,2003-06-01,42228033.333333336
2922,spain,2003-07-01,42285600.0
2923,spain,2003-08-01,42321320.0
2924,spain,2003-09-01,42357040.0
2925,spain,2003-10-01,42392760.0
2926,spain,2003-11-01,42428480.0
2927,spain,2003-12-01,42464200.0
2928,spain,2004-01-01,42595000.0
2929,spain,2004-02-01,42645600.0
2930,spain,2004-03-01,42696200.0
2931,spain,2004-04-01,42746800.0
2932,spain,2004-05-01,42806633.333333336
2933,spain,2004-06-01,42866466.666666664
2934,spain,2004-07-01,42926300.0
2935,spain,2004-08-01,42974780.0
2936,spain,2004-09-01,43023260.0
2937,spain,2004-10-01,43071740.0
2938,spain,2004-11-01,43120220.0
2939,spain,2004-12-01,43168700.0
2940,spain,2005-01-01,43378300.0
2941,spain,2005-02-01,43447133.333333336
2942,spain,2005-03-01,43515966.666666664
2943,spain,2005-04-01,43584800.0
2944,spain,2005-05-01,43640333.333333336
2945,spain,2005-06-01,43695866.666666664
2946,spain,2005-07-01,43751400.0
2947,spain,2005-08-01,43788320.0
2948,spain,2005-09-01,43825240.0
2949,spain,2005-10-01,43862160.0
2950,spain,2005-11-01,43899080.0
2951,spain,2005-12-01,43936000.0
2952,spain,2006-01-01,44079700.0
2953,spain,2006-02-01,44135866.666666664
2954,spain,2006-03-01,44192033.333333336
2955,spain,2006-04-01,44248200.0
2956,spain,2006-05-01,44312600.0
2957,spain,2006-06-01,44377000.0
2958,spain,2006-07-01,44441400.0
2959,spain,2006-08-01,44487680.0
2960,spain,2006-09-01,44533960.0
2961,spain,2006-10-01,44580240.0
2962,spain,2006-11-01,44626520.0
2963,spain,2006-12-01,44672800.0
2964,spain,2007-01-01,44898300.0
2965,spain,2007-02-01,44970933.333333336
2966,spain,2007-03-01,45043566.666666664
2967,spain,2007-04-01,45116200.0
2968,spain,2007-05-01,45191500.0
2969,spain,2007-06-01,45266800.0
2970,spain,2007-07-01,45342100.0
2971,spain,2007-08-01,45391180.0
2972,spain,2007-09-01,45440260.0
2973,spain,2007-10-01,45489340.0
2974,spain,2007-11-01,45538420.0
2975,spain,2007-12-01,45587500.0
2976,spain,2008-01-01,45752700.0
2977,spain,2008-02-01,45806166.666666664
2978,spain,2008-03-01,45859633.333333336
2979,spain,2008-04-01,45913100.0
2980,spain,2008-05-01,45963033.333333336
2981,spain,2008-06-01,46012966.666666664
2982,spain,2008-07-01,46062900.0
2983,spain,2008-08-01,46091100.0
2984,spain,2008-09-01,46119300.0
2985,spain,2008-10-01,46147500.0
2986,spain,2008-11-01,46175700.0
2987,spain,2008-12-01,46203900.0
2988,spain,2009-01-01,46270700.0
2989,spain,2009-02-01,46291966.666666664
2990,spain,2009-03-01,46313233.333333336
2991,spain,2009-04-01,46334500.0
2992,spain,2009-05-01,46355833.333333336
2993,spain,2009-06-01,46377166.666666664
2994,spain,2009-07-01,46398500.0
2995,spain,2009-08-01,46412120.0
2996,spain,2009-09-01,46425740.0
2997,spain,2009-10-01,46439360.0
2998,spain,2009-11-01,46452980.0
2999,spain,2009-12-01,46466600.0
3000,spain,2010-01-01,46495700.0
3001,spain,2010-02-01,46508333.333333336
3002,spain,2010-03-01,46520966.666666664
3003,spain,2010-04-01,46533600.0
3004,spain,2010-05-01,46548700.0
3005,spain,2010-06-01,46563800.0
3006,spain,2010-07-01,46578900.0
3007,spain,2010-08-01,46591460.0
3008,spain,2010-09-01,46604020.0
3009,spain,2010-10-01,46616580.0
3010,spain,2010-11-01,46629140.0
3011,spain,2010-12-01,46641700.0
3012,spain,2011-01-01,46669600.0
3013,spain,2011-02-01,46681900.0
3014,spain,2011-03-01,46694200.0
3015,spain,2011-04-01,46706500.0
3016,spain,2011-05-01,46722900.0
3017,spain,2011-06-01,46739300.0
3018,spain,2011-07-01,46755700.0
3019,spain,2011-08-01,46767200.0
3020,spain,2011-09-01,46778700.0
3021,spain,2011-10-01,46790200.0
3022,spain,2011-11-01,46801700.0
3023,spain,2011-12-01,46813200.0
3024,spain,2012-01-01,46797500.0
3025,spain,2012-02-01,46788733.333333336
3026,spain,2012-03-01,46779966.666666664
3027,spain,2012-04-01,46771200.0
3028,spain,2012-05-01,46765200.0
3029,spain,2012-06-01,46759200.0
3030,spain,2012-07-01,46753200.0
3031,spain,2012-08-01,46751320.0
3032,spain,2012-09-01,46749440.0
3033,spain,2012-10-01,46747560.0
3034,spain,2012-11-01,46745680.0
3035,spain,2012-12-01,46743800.0
3036,spain,2013-01-01,46680000.0
3037,spain,2013-02-01,46656600.0
3038,spain,2013-03-01,46633200.0
3039,spain,2013-04-01,46609800.0
3040,spain,2013-05-01,46591000.0
3041,spain,2013-06-01,46572200.0
3042,spain,2013-07-01,46553400.0
3043,spain,2013-08-01,46548660.0
3044,spain,2013-09-01,46543920.0
3045,spain,2013-10-01,46539180.0
3046,spain,2013-11-01,46534440.0
3047,spain,2013-12-01,46529700.0
3048,spain,2014-01-01,46481400.0
3049,spain,2014-02-01,46475533.333333336
3050,spain,2014-03-01,46469666.666666664
3051,spain,2014-04-01,46463800.0
3052,spain,2014-05-01,46460800.0
3053,spain,2014-06-01,46457800.0
3054,spain,2014-07-01,46454800.0
3055,spain,2014-08-01,46447940.0
3056,spain,2014-09-01,46441080.0
3057,spain,2014-10-01,46434220.0
3058,spain,2014-11-01,46427360.0
3059,spain,2014-12-01,46420500.0
3060,spain,2015-01-01,46415800.0
3061,spain,2015-02-01,46409233.333333336
3062,spain,2015-03-01,46402666.666666664
3063,spain,2015-04-01,46396100.0
3064,spain,2015-05-01,46396400.0
3065,spain,2015-06-01,46396700.0
3066,spain,2015-07-01,46397000.0
3067,spain,2015-08-01,46403940.0
3068,spain,2015-09-01,46410880.0
3069,spain,2015-10-01,46417820.0
3070,spain,2015-11-01,46424760.0
3071,spain,2015-12-01,46431700.0
3072,spain,2016-01-01,46423200.0
3073,spain,2016-02-01,46424133.333333336
3074,spain,2016-03-01,46425066.666666664
3075,spain,2016-04-01,46426000.0
3076,spain,2016-05-01,46433633.333333336
3077,spain,2016-06-01,46441266.666666664
3078,spain,2016-07-01,46448900.0
3079,spain,2016-08-01,46459400.0
3080,spain,2016-09-01,46469900.0
3081,spain,2016-10-01,46480400.0
3082,spain,2016-11-01,46490900.0
3083,spain,2016-12-01,46501400.0
3084,spain,2017-01-01,46503800.0
3085,spain,2017-02-01,46503366.666666664
3086,spain,2017-03-01,46502933.333333336
3087,spain,2017-04-01,46502500.0
3088,spain,2017-05-01,46512433.333333336
3089,spain,2017-06-01,46522366.666666664
3090,spain,2017-07-01,46532300.0
3091,spain,2017-08-01,46544420.0
3092,spain,2017-09-01,46556540.0
3093,spain,2017-10-01,46568660.0
3094,spain,2017-11-01,46580780.0
3095,spain,2017-12-01,46592900.0
3096,spain,2018-01-01,46639600.0
3097,spain,2018-02-01,46651233.333333336
3098,spain,2018-03-01,46662866.666666664
3099,spain,2018-04-01,46674500.0
3100,spain,2018-05-01,46698400.0
3101,spain,2018-06-01,46722300.0
3102,spain,2018-07-01,46746200.0
3103,spain,2018-08-01,46767960.0
3104,spain,2018-09-01,46789720.0
3105,spain,2018-10-01,46811480.0
3106,spain,2018-11-01,46833240.0
3107,spain,2018-12-01,46855000.0
3108,spain,2019-01-01,46957200.0
3109,spain,2019-02-01,46987033.333333336
3110,spain,2019-03-01,47016866.666666664
3111,spain,2019-04-01,47046700.0
3112,spain,2019-05-01,47081033.333333336
3113,spain,2019-06-01,47115366.666666664
3114,spain,2019-07-01,47149700.0
3115,spain,2019-08-01,47173340.0
3116,spain,2019-09-01,47196980.0
3117,spain,2019-10-01,47220620.0
3118,spain,2019-11-01,47244260.0
3119,spain,2019-12-01,47267900.0
